time,latitude,longitude,depth_pressure,TEMPERATURE,SALINITY
27660.541574074075,-20.274,107.7412,648,7.075,34.51
27660.541574074075,-20.274,107.7412,650,7,34.513
27660.541574074075,-20.274,107.7412,652,6.916,34.51
27660.541574074075,-20.274,107.7412,654,6.901,34.51
27660.541574074075,-20.274,107.7412,656,6.884,34.509
27660.541574074075,-20.274,107.7412,658,6.87,34.509
27660.541574074075,-20.274,107.7412,660,6.847,34.508
27660.541574074075,-20.274,107.7412,662,6.796,34.507
27660.541574074075,-20.274,107.7412,664,6.772,34.506
27660.541574074075,-20.274,107.7412,666,6.759,34.504
27660.541574074075,-20.274,107.7412,668,6.744,34.501
27660.541574074075,-20.274,107.7412,670,6.674,34.498
27660.541574074075,-20.274,107.7412,672,6.642,34.494
27660.541574074075,-20.274,107.7412,674,6.625,34.496
27660.541574074075,-20.274,107.7412,676,6.601,34.496
27660.541574074075,-20.274,107.7412,678,6.609,34.499
27660.541574074075,-20.274,107.7412,680,6.634,34.508
27660.541574074075,-20.274,107.7412,682,6.637,34.511
27660.541574074075,-20.274,107.7412,684,6.629,34.512
27660.541574074075,-20.274,107.7412,686,6.61,34.514
27660.541574074075,-20.274,107.7412,688,6.616,34.518
27660.541574074075,-20.274,107.7412,690,6.616,34.52
27660.541574074075,-20.274,107.7412,692,6.595,34.528
27660.541574074075,-20.274,107.7412,694,6.562,34.534
27660.541574074075,-20.274,107.7412,696,6.557,34.539
27660.541574074075,-20.274,107.7412,698,6.541,34.546
27660.541574074075,-20.274,107.7412,700,6.509,34.552
27660.541574074075,-20.274,107.7412,702,6.469,34.551
27660.541574074075,-20.274,107.7412,704,6.437,34.545
27660.541574074075,-20.274,107.7412,706,6.346,34.538
27660.541574074075,-20.274,107.7412,708,6.314,34.539
27660.541574074075,-20.274,107.7412,710,6.337,34.549
27660.541574074075,-20.274,107.7412,712,6.333,34.554
27660.541574074075,-20.274,107.7412,714,6.322,34.556
27660.541574074075,-20.274,107.7412,716,6.32,34.559
27660.541574074075,-20.274,107.7412,718,6.317,34.561
27660.541574074075,-20.274,107.7412,720,6.317,34.563
27660.541574074075,-20.274,107.7412,722,6.302,34.568
27660.541574074075,-20.274,107.7412,724,6.284,34.571
27660.541574074075,-20.274,107.7412,726,6.27,34.572
27660.541574074075,-20.274,107.7412,728,6.251,34.571
27660.541574074075,-20.274,107.7412,730,6.224,34.571
27660.541574074075,-20.274,107.7412,732,6.211,34.57
27660.541574074075,-20.274,107.7412,734,6.2,34.572
27660.541574074075,-20.274,107.7412,736,6.156,34.569
27660.541574074075,-20.274,107.7412,738,6.101,34.565
27660.541574074075,-20.274,107.7412,740,6.097,34.566
27660.541574074075,-20.274,107.7412,742,6.104,34.569
27660.541574074075,-20.274,107.7412,744,6.108,34.57
27660.541574074075,-20.274,107.7412,746,6.108,34.571
27660.541574074075,-20.274,107.7412,748,6.107,34.573
27660.541574074075,-20.274,107.7412,750,6.116,34.581
27660.541574074075,-20.274,107.7412,752,6.088,34.585
27660.541574074075,-20.274,107.7412,754,6.102,34.588
27660.541574074075,-20.274,107.7412,756,6.118,34.592
27660.541574074075,-20.274,107.7412,758,6.109,34.594
27660.541574074075,-20.274,107.7412,760,6.088,34.593
27660.541574074075,-20.274,107.7412,762,6.069,34.594
27660.541574074075,-20.274,107.7412,764,6.046,34.592
27660.541574074075,-20.274,107.7412,766,6.032,34.591
27660.541574074075,-20.274,107.7412,768,5.989,34.592
27660.541574074075,-20.274,107.7412,770,5.949,34.59
27660.541574074075,-20.274,107.7412,772,5.964,34.595
27660.541574074075,-20.274,107.7412,774,5.988,34.607
27660.541574074075,-20.274,107.7412,776,5.991,34.611
27660.541574074075,-20.274,107.7412,778,5.986,34.613
27660.541574074075,-20.274,107.7412,780,5.968,34.617
27660.541574074075,-20.274,107.7412,782,5.944,34.618
27660.541574074075,-20.274,107.7412,784,5.927,34.618
27660.541574074075,-20.274,107.7412,786,5.913,34.618
27660.541574074075,-20.274,107.7412,788,5.898,34.617
27660.541574074075,-20.274,107.7412,790,5.881,34.617
27660.541574074075,-20.274,107.7412,792,5.853,34.617
27660.541574074075,-20.274,107.7412,794,5.812,34.616
27660.541574074075,-20.274,107.7412,796,5.801,34.616
27660.541574074075,-20.274,107.7412,798,5.756,34.612
27660.541574074075,-20.274,107.7412,800,5.76,34.613
27660.541574074075,-20.274,107.7412,802,5.765,34.614
27660.541574074075,-20.274,107.7412,804,5.777,34.617
27660.541574074075,-20.274,107.7412,806,5.79,34.621
27660.541574074075,-20.274,107.7412,808,5.79,34.621
27660.541574074075,-20.274,107.7412,810,5.771,34.62
27660.541574074075,-20.274,107.7412,812,5.757,34.62
27660.541574074075,-20.274,107.7412,814,5.751,34.621
27660.541574074075,-20.274,107.7412,816,5.742,34.62
27660.541574074075,-20.274,107.7412,818,5.733,34.619
27660.541574074075,-20.274,107.7412,820,5.717,34.616
27660.541574074075,-20.274,107.7412,822,5.668,34.613
27660.541574074075,-20.274,107.7412,824,5.637,34.609
27660.541574074075,-20.274,107.7412,826,5.589,34.607
27660.541574074075,-20.274,107.7412,828,5.548,34.603
27660.541574074075,-20.274,107.7412,830,5.525,34.601
27660.541574074075,-20.274,107.7412,832,5.5,34.598
27660.541574074075,-20.274,107.7412,834,5.478,34.598
27660.541574074075,-20.274,107.7412,836,5.454,34.597
27660.541574074075,-20.274,107.7412,838,5.429,34.595
27660.541574074075,-20.274,107.7412,840,5.411,34.594
27660.541574074075,-20.274,107.7412,842,5.394,34.593
27660.541574074075,-20.274,107.7412,844,5.38,34.593
27660.541574074075,-20.274,107.7412,846,5.359,34.592
27660.541574074075,-20.274,107.7412,848,5.339,34.591
27660.541574074075,-20.274,107.7412,850,5.335,34.591
27660.541574074075,-20.274,107.7412,852,5.335,34.591
27660.541574074075,-20.274,107.7412,854,5.326,34.591
27660.541574074075,-20.274,107.7412,856,5.315,34.59
27660.541574074075,-20.274,107.7412,858,5.3,34.589
27660.541574074075,-20.274,107.7412,860,5.281,34.588
27660.541574074075,-20.274,107.7412,862,5.27,34.588
27660.541574074075,-20.274,107.7412,864,5.262,34.588
27660.541574074075,-20.274,107.7412,866,5.258,34.588
27660.541574074075,-20.274,107.7412,868,5.256,34.588
27660.541574074075,-20.274,107.7412,870,5.251,34.588
27660.541574074075,-20.274,107.7412,872,5.238,34.588
27660.541574074075,-20.274,107.7412,874,5.214,34.586
27660.541574074075,-20.274,107.7412,876,5.202,34.586
27660.541574074075,-20.274,107.7412,878,5.181,34.585
27660.541574074075,-20.274,107.7412,880,5.164,34.584
27660.541574074075,-20.274,107.7412,882,5.151,34.582
27660.541574074075,-20.274,107.7412,884,5.119,34.581
27660.541574074075,-20.274,107.7412,886,5.095,34.58
27660.541574074075,-20.274,107.7412,888,5.076,34.579
27660.541574074075,-20.274,107.7412,890,5.071,34.579
27660.541574074075,-20.274,107.7412,892,5.065,34.579
27660.541574074075,-20.274,107.7412,894,5.053,34.578
27660.541574074075,-20.274,107.7412,896,5.042,34.578
27660.541574074075,-20.274,107.7412,898,5.027,34.577
27660.541574074075,-20.274,107.7412,900,5.009,34.577
27660.541574074075,-20.274,107.7412,902,4.994,34.576
27660.541574074075,-20.274,107.7412,904,4.985,34.576
27660.541574074075,-20.274,107.7412,906,4.971,34.576
27660.541574074075,-20.274,107.7412,908,4.969,34.576
27660.541574074075,-20.274,107.7412,910,4.967,34.576
27660.541574074075,-20.274,107.7412,912,4.961,34.576
27660.541574074075,-20.274,107.7412,914,4.955,34.576
27660.541574074075,-20.274,107.7412,916,4.952,34.575
27660.541574074075,-20.274,107.7412,918,4.949,34.575
27660.541574074075,-20.274,107.7412,920,4.942,34.575
27660.541574074075,-20.274,107.7412,922,4.934,34.575
27660.541574074075,-20.274,107.7412,924,4.926,34.575
27660.541574074075,-20.274,107.7412,926,4.922,34.576
27660.541574074075,-20.274,107.7412,928,4.909,34.577
27660.541574074075,-20.274,107.7412,930,4.896,34.577
27660.541574074075,-20.274,107.7412,932,4.89,34.577
27660.541574074075,-20.274,107.7412,934,4.884,34.577
27660.541574074075,-20.274,107.7412,936,4.876,34.577
27660.541574074075,-20.274,107.7412,938,4.866,34.578
27660.541574074075,-20.274,107.7412,940,4.846,34.577
27660.541574074075,-20.274,107.7412,942,4.831,34.577
27660.541574074075,-20.274,107.7412,944,4.825,34.576
27660.541574074075,-20.274,107.7412,946,4.821,34.576
27660.541574074075,-20.274,107.7412,948,4.819,34.576
27660.541574074075,-20.274,107.7412,950,4.814,34.576
27660.541574074075,-20.274,107.7412,952,4.802,34.576
27660.541574074075,-20.274,107.7412,954,4.797,34.576
27660.541574074075,-20.274,107.7412,956,4.793,34.576
27660.541574074075,-20.274,107.7412,958,4.787,34.576
27660.541574074075,-20.274,107.7412,960,4.777,34.577
27660.541574074075,-20.274,107.7412,962,4.774,34.577
27660.541574074075,-20.274,107.7412,964,4.773,34.577
27660.541574074075,-20.274,107.7412,966,4.771,34.577
27660.541574074075,-20.274,107.7412,968,4.767,34.577
27660.541574074075,-20.274,107.7412,970,4.761,34.578
27660.541574074075,-20.274,107.7412,972,4.759,34.578
27660.541574074075,-20.274,107.7412,974,4.753,34.578
27660.541574074075,-20.274,107.7412,976,4.746,34.579
27660.541574074075,-20.274,107.7412,978,4.741,34.579
27660.541574074075,-20.274,107.7412,979.1,4.739,34.58
27660.541574074075,-20.274,107.7412,999,4.7116,34.5846
27660.541574074075,-20.274,107.7412,1099.38,4.4412,34.5819
27660.541574074075,-20.274,107.7412,1199.3,4.047,34.5566
27660.541574074075,-20.274,107.7412,1299.56,3.8143,34.5657
27660.541574074075,-20.274,107.7412,1399.8,3.6453,34.5886
27660.541574074075,-20.274,107.7412,1499.83,3.6051,34.6414
27660.541574074075,-20.274,107.7412,1597.09,3.2771,34.6682
27660.541574074075,-20.274,107.7412,1699.71,3.0542,34.6865
27660.541574074075,-20.274,107.7412,1799.62,2.854,34.6993
27660.541574074075,-20.274,107.7412,1899.9,2.6692,34.7088
27660.541574074075,-20.274,107.7412,1998,2.4961,34.7141
27660.472916666666,-23.17666333,95.10036333333333,3.5,21.441,35.408
27660.472916666666,-23.17666333,95.10036333333333,4.5,21.414,35.411
27660.472916666666,-23.17666333,95.10036333333333,5.6,21.399,35.407
27660.472916666666,-23.17666333,95.10036333333333,6.6,21.396,35.411
27660.472916666666,-23.17666333,95.10036333333333,7.6,21.378,35.41
27660.472916666666,-23.17666333,95.10036333333333,8.5,21.377,35.409
27660.472916666666,-23.17666333,95.10036333333333,9.4,21.377,35.409
27660.472916666666,-23.17666333,95.10036333333333,10.5,21.375,35.41
27660.472916666666,-23.17666333,95.10036333333333,11.5,21.377,35.41
27660.472916666666,-23.17666333,95.10036333333333,12.5,21.357,35.411
27660.472916666666,-23.17666333,95.10036333333333,13.5,21.362,35.409
27660.472916666666,-23.17666333,95.10036333333333,14.5,21.355,35.408
27660.472916666666,-23.17666333,95.10036333333333,15.5,21.34,35.411
27660.472916666666,-23.17666333,95.10036333333333,16.5,21.297,35.409
27660.472916666666,-23.17666333,95.10036333333333,17.4,21.261,35.413
27660.472916666666,-23.17666333,95.10036333333333,18.4,21.209,35.411
27660.472916666666,-23.17666333,95.10036333333333,19.5,21.17,35.414
27660.472916666666,-23.17666333,95.10036333333333,20.6,21.106,35.417
27660.472916666666,-23.17666333,95.10036333333333,21.5,21.1,35.415
27660.472916666666,-23.17666333,95.10036333333333,22.5,21.095,35.416
27660.472916666666,-23.17666333,95.10036333333333,23.5,21.089,35.417
27660.472916666666,-23.17666333,95.10036333333333,24.5,21.077,35.418
27660.472916666666,-23.17666333,95.10036333333333,25.5,21.069,35.418
27660.472916666666,-23.17666333,95.10036333333333,26.4,21.064,35.418
27660.472916666666,-23.17666333,95.10036333333333,27.5,21.06,35.418
27660.472916666666,-23.17666333,95.10036333333333,28.5,21.056,35.419
27660.472916666666,-23.17666333,95.10036333333333,29.5,21.054,35.419
27660.472916666666,-23.17666333,95.10036333333333,30.5,21.054,35.42
27660.472916666666,-23.17666333,95.10036333333333,31.4,21.053,35.419
27660.472916666666,-23.17666333,95.10036333333333,32.5,21.052,35.419
27660.472916666666,-23.17666333,95.10036333333333,33.5,21.05,35.419
27660.472916666666,-23.17666333,95.10036333333333,34.5,21.049,35.419
27660.472916666666,-23.17666333,95.10036333333333,35.5,21.048,35.419
27660.472916666666,-23.17666333,95.10036333333333,36.5,21.047,35.419
27660.472916666666,-23.17666333,95.10036333333333,37.4,21.043,35.418
27660.472916666666,-23.17666333,95.10036333333333,38.5,21.041,35.418
27660.472916666666,-23.17666333,95.10036333333333,39.5,21.039,35.417
27660.472916666666,-23.17666333,95.10036333333333,40.5,21.036,35.417
27660.472916666666,-23.17666333,95.10036333333333,41.6,21.031,35.417
27660.472916666666,-23.17666333,95.10036333333333,42.5,21.027,35.417
27660.472916666666,-23.17666333,95.10036333333333,43.5,21.024,35.417
27660.472916666666,-23.17666333,95.10036333333333,44.5,21.021,35.417
27660.472916666666,-23.17666333,95.10036333333333,45.4,21.019,35.418
27660.472916666666,-23.17666333,95.10036333333333,46.5,21.019,35.418
27660.472916666666,-23.17666333,95.10036333333333,47.5,21.018,35.418
27660.472916666666,-23.17666333,95.10036333333333,48.5,21.015,35.418
27660.472916666666,-23.17666333,95.10036333333333,49.4,21.011,35.419
27660.472916666666,-23.17666333,95.10036333333333,50.5,21.008,35.418
27660.472916666666,-23.17666333,95.10036333333333,51.6,21.002,35.418
27660.472916666666,-23.17666333,95.10036333333333,52.6,21,35.417
27660.472916666666,-23.17666333,95.10036333333333,53.5,20.997,35.417
27660.472916666666,-23.17666333,95.10036333333333,54.5,20.995,35.417
27660.472916666666,-23.17666333,95.10036333333333,55.5,20.994,35.416
27660.472916666666,-23.17666333,95.10036333333333,56.5,20.994,35.416
27660.472916666666,-23.17666333,95.10036333333333,57.5,20.994,35.417
27660.472916666666,-23.17666333,95.10036333333333,58.5,20.994,35.417
27660.472916666666,-23.17666333,95.10036333333333,59.5,20.993,35.417
27660.472916666666,-23.17666333,95.10036333333333,60.5,20.993,35.417
27660.472916666666,-23.17666333,95.10036333333333,61.5,20.992,35.417
27660.472916666666,-23.17666333,95.10036333333333,62.5,20.991,35.416
27660.472916666666,-23.17666333,95.10036333333333,63.5,20.99,35.416
27660.472916666666,-23.17666333,95.10036333333333,64.5,20.989,35.416
27660.472916666666,-23.17666333,95.10036333333333,65.5,20.989,35.416
27660.472916666666,-23.17666333,95.10036333333333,66.5,20.987,35.416
27660.472916666666,-23.17666333,95.10036333333333,67.5,20.986,35.416
27660.472916666666,-23.17666333,95.10036333333333,68.5,20.985,35.415
27660.472916666666,-23.17666333,95.10036333333333,69.5,20.984,35.416
27660.472916666666,-23.17666333,95.10036333333333,70.5,20.984,35.416
27660.472916666666,-23.17666333,95.10036333333333,71.5,20.984,35.415
27660.472916666666,-23.17666333,95.10036333333333,72.5,20.983,35.416
27660.472916666666,-23.17666333,95.10036333333333,73.5,20.983,35.415
27660.472916666666,-23.17666333,95.10036333333333,74.5,20.982,35.416
27660.472916666666,-23.17666333,95.10036333333333,75.5,20.981,35.415
27660.472916666666,-23.17666333,95.10036333333333,76.5,20.979,35.415
27660.472916666666,-23.17666333,95.10036333333333,77.6,20.977,35.415
27660.472916666666,-23.17666333,95.10036333333333,78.5,20.976,35.415
27660.472916666666,-23.17666333,95.10036333333333,79.4,20.976,35.415
27660.472916666666,-23.17666333,95.10036333333333,80.5,20.974,35.415
27660.472916666666,-23.17666333,95.10036333333333,81.5,20.973,35.415
27660.472916666666,-23.17666333,95.10036333333333,82.4,20.971,35.415
27660.472916666666,-23.17666333,95.10036333333333,83.4,20.97,35.415
27660.472916666666,-23.17666333,95.10036333333333,84.5,20.968,35.415
27660.472916666666,-23.17666333,95.10036333333333,85.5,20.966,35.414
27660.472916666666,-23.17666333,95.10036333333333,86.5,20.965,35.414
27660.472916666666,-23.17666333,95.10036333333333,87.6,20.965,35.415
27660.472916666666,-23.17666333,95.10036333333333,88.5,20.964,35.415
27660.472916666666,-23.17666333,95.10036333333333,89.4,20.963,35.415
27660.472916666666,-23.17666333,95.10036333333333,90.5,20.962,35.415
27660.472916666666,-23.17666333,95.10036333333333,91.5,20.961,35.416
27660.472916666666,-23.17666333,95.10036333333333,92.5,20.959,35.417
27660.472916666666,-23.17666333,95.10036333333333,93.7,20.958,35.417
27660.472916666666,-23.17666333,95.10036333333333,94.5,20.959,35.418
27660.472916666666,-23.17666333,95.10036333333333,95.4,20.959,35.418
27660.472916666666,-23.17666333,95.10036333333333,96.5,20.958,35.419
27660.472916666666,-23.17666333,95.10036333333333,97.5,20.955,35.42
27660.472916666666,-23.17666333,95.10036333333333,98.5,20.953,35.421
27660.472916666666,-23.17666333,95.10036333333333,99.5,20.952,35.421
27660.472916666666,-23.17666333,95.10036333333333,100.5,20.952,35.421
27660.472916666666,-23.17666333,95.10036333333333,101.5,20.95,35.422
27660.472916666666,-23.17666333,95.10036333333333,102.5,20.947,35.423
27660.472916666666,-23.17666333,95.10036333333333,103.5,20.945,35.424
27660.472916666666,-23.17666333,95.10036333333333,104.5,20.942,35.426
27660.472916666666,-23.17666333,95.10036333333333,105.5,20.932,35.429
27660.472916666666,-23.17666333,95.10036333333333,106.6,20.932,35.438
27660.472916666666,-23.17666333,95.10036333333333,107.6,20.947,35.461
27660.472916666666,-23.17666333,95.10036333333333,108.5,20.962,35.49
27660.472916666666,-23.17666333,95.10036333333333,109.5,20.974,35.516
27660.472916666666,-23.17666333,95.10036333333333,110.5,20.975,35.552
27660.472916666666,-23.17666333,95.10036333333333,111.5,20.969,35.57
27660.472916666666,-23.17666333,95.10036333333333,112.6,20.968,35.573
27660.472916666666,-23.17666333,95.10036333333333,113.5,20.969,35.576
27660.472916666666,-23.17666333,95.10036333333333,114.5,20.941,35.582
27660.472916666666,-23.17666333,95.10036333333333,115.5,20.915,35.584
27660.472916666666,-23.17666333,95.10036333333333,116.5,20.905,35.604
27660.472916666666,-23.17666333,95.10036333333333,117.5,20.9,35.614
27660.472916666666,-23.17666333,95.10036333333333,118.4,20.899,35.614
27660.472916666666,-23.17666333,95.10036333333333,119.5,20.89,35.633
27660.472916666666,-23.17666333,95.10036333333333,120.5,20.879,35.648
27660.472916666666,-23.17666333,95.10036333333333,121.5,20.857,35.66
27660.472916666666,-23.17666333,95.10036333333333,122.5,20.84,35.665
27660.472916666666,-23.17666333,95.10036333333333,123.5,20.833,35.667
27660.472916666666,-23.17666333,95.10036333333333,124.5,20.823,35.67
27660.472916666666,-23.17666333,95.10036333333333,125.5,20.797,35.68
27660.472916666666,-23.17666333,95.10036333333333,126.5,20.78,35.685
27660.472916666666,-23.17666333,95.10036333333333,127.5,20.767,35.688
27660.472916666666,-23.17666333,95.10036333333333,128.5,20.741,35.694
27660.472916666666,-23.17666333,95.10036333333333,129.5,20.654,35.706
27660.472916666666,-23.17666333,95.10036333333333,130.5,20.614,35.704
27660.472916666666,-23.17666333,95.10036333333333,131.5,20.579,35.701
27660.472916666666,-23.17666333,95.10036333333333,132.5,20.471,35.702
27660.472916666666,-23.17666333,95.10036333333333,133.6,20.413,35.697
27660.472916666666,-23.17666333,95.10036333333333,134.5,20.391,35.697
27660.472916666666,-23.17666333,95.10036333333333,135.5,20.346,35.697
27660.472916666666,-23.17666333,95.10036333333333,136.5,20.288,35.695
27660.472916666666,-23.17666333,95.10036333333333,137.5,20.228,35.694
27660.472916666666,-23.17666333,95.10036333333333,138.5,20.158,35.689
27660.472916666666,-23.17666333,95.10036333333333,139.5,20.135,35.687
27660.472916666666,-23.17666333,95.10036333333333,140.5,20.133,35.688
27660.472916666666,-23.17666333,95.10036333333333,141.5,20.119,35.691
27660.472916666666,-23.17666333,95.10036333333333,142.5,20.114,35.695
27660.472916666666,-23.17666333,95.10036333333333,143.5,20.114,35.7
27660.472916666666,-23.17666333,95.10036333333333,144.5,20.12,35.708
27660.472916666666,-23.17666333,95.10036333333333,145.5,20.118,35.71
27660.472916666666,-23.17666333,95.10036333333333,146.5,20.114,35.714
27660.472916666666,-23.17666333,95.10036333333333,147.5,20.099,35.721
27660.472916666666,-23.17666333,95.10036333333333,148.5,20.095,35.722
27660.472916666666,-23.17666333,95.10036333333333,149.5,20.09,35.723
27660.472916666666,-23.17666333,95.10036333333333,150.4,20.087,35.723
27660.472916666666,-23.17666333,95.10036333333333,151.4,20.086,35.724
27660.472916666666,-23.17666333,95.10036333333333,152.5,20.082,35.725
27660.472916666666,-23.17666333,95.10036333333333,153.5,20.078,35.726
27660.472916666666,-23.17666333,95.10036333333333,154.5,20.075,35.727
27660.472916666666,-23.17666333,95.10036333333333,155.5,20.072,35.728
27660.472916666666,-23.17666333,95.10036333333333,156.5,20.071,35.729
27660.472916666666,-23.17666333,95.10036333333333,157.5,20.068,35.731
27660.472916666666,-23.17666333,95.10036333333333,158.5,20.064,35.735
27660.472916666666,-23.17666333,95.10036333333333,159.5,20.061,35.736
27660.472916666666,-23.17666333,95.10036333333333,160.5,20.057,35.736
27660.472916666666,-23.17666333,95.10036333333333,161.5,20.054,35.74
27660.472916666666,-23.17666333,95.10036333333333,162.5,20.051,35.749
27660.472916666666,-23.17666333,95.10036333333333,163.5,20.05,35.751
27660.472916666666,-23.17666333,95.10036333333333,164.5,20.047,35.754
27660.472916666666,-23.17666333,95.10036333333333,165.5,20.044,35.756
27660.472916666666,-23.17666333,95.10036333333333,166.5,20.047,35.76
27660.472916666666,-23.17666333,95.10036333333333,167.4,20.048,35.763
27660.472916666666,-23.17666333,95.10036333333333,168.4,20.032,35.772
27660.472916666666,-23.17666333,95.10036333333333,169.4,20.005,35.775
27660.472916666666,-23.17666333,95.10036333333333,170.4,19.962,35.782
27660.472916666666,-23.17666333,95.10036333333333,171.5,19.93,35.785
27660.472916666666,-23.17666333,95.10036333333333,172.5,19.905,35.787
27660.472916666666,-23.17666333,95.10036333333333,173.5,19.895,35.788
27660.472916666666,-23.17666333,95.10036333333333,174.5,19.865,35.786
27660.472916666666,-23.17666333,95.10036333333333,175.5,19.847,35.785
27660.472916666666,-23.17666333,95.10036333333333,176.6,19.827,35.787
27660.472916666666,-23.17666333,95.10036333333333,177.5,19.8,35.788
27660.472916666666,-23.17666333,95.10036333333333,178.5,19.775,35.789
27660.472916666666,-23.17666333,95.10036333333333,179.5,19.754,35.79
27660.472916666666,-23.17666333,95.10036333333333,180.5,19.747,35.791
27660.472916666666,-23.17666333,95.10036333333333,181.4,19.74,35.793
27660.472916666666,-23.17666333,95.10036333333333,182.5,19.718,35.793
27660.472916666666,-23.17666333,95.10036333333333,183.5,19.7,35.792
27660.472916666666,-23.17666333,95.10036333333333,184.5,19.672,35.789
27660.472916666666,-23.17666333,95.10036333333333,185.4,19.609,35.792
27660.472916666666,-23.17666333,95.10036333333333,186.4,19.545,35.79
27660.472916666666,-23.17666333,95.10036333333333,187.5,19.473,35.796
27660.472916666666,-23.17666333,95.10036333333333,188.5,19.456,35.797
27660.472916666666,-23.17666333,95.10036333333333,189.4,19.443,35.798
27660.472916666666,-23.17666333,95.10036333333333,190.5,19.425,35.802
27660.472916666666,-23.17666333,95.10036333333333,191.6,19.377,35.815
27660.472916666666,-23.17666333,95.10036333333333,192.6,19.356,35.836
27660.472916666666,-23.17666333,95.10036333333333,193.6,19.343,35.841
27660.472916666666,-23.17666333,95.10036333333333,194.6,19.308,35.837
27660.472916666666,-23.17666333,95.10036333333333,195.5,19.298,35.834
27660.472916666666,-23.17666333,95.10036333333333,196.4,19.291,35.831
27660.472916666666,-23.17666333,95.10036333333333,197.4,19.251,35.83
27660.472916666666,-23.17666333,95.10036333333333,198.5,19.143,35.812
27660.472916666666,-23.17666333,95.10036333333333,199.5,19.11,35.802
27660.472916666666,-23.17666333,95.10036333333333,201,19.085,35.807
27660.472916666666,-23.17666333,95.10036333333333,202.9,19.027,35.821
27660.472916666666,-23.17666333,95.10036333333333,205.1,18.984,35.841
27660.472916666666,-23.17666333,95.10036333333333,206.9,18.91,35.848
27660.472916666666,-23.17666333,95.10036333333333,209.1,18.818,35.84
27660.472916666666,-23.17666333,95.10036333333333,211.1,18.79,35.854
27660.472916666666,-23.17666333,95.10036333333333,213.2,18.763,35.855
27660.472916666666,-23.17666333,95.10036333333333,214.9,18.692,35.857
27660.472916666666,-23.17666333,95.10036333333333,217.3,18.536,35.854
27660.472916666666,-23.17666333,95.10036333333333,218.9,18.443,35.846
27660.472916666666,-23.17666333,95.10036333333333,221.2,18.332,35.831
27660.472916666666,-23.17666333,95.10036333333333,223.1,18.186,35.822
27660.472916666666,-23.17666333,95.10036333333333,225,18.037,35.798
27660.472916666666,-23.17666333,95.10036333333333,227,17.923,35.781
27660.472916666666,-23.17666333,95.10036333333333,229,17.894,35.773
27660.472916666666,-23.17666333,95.10036333333333,231,17.811,35.77
27660.472916666666,-23.17666333,95.10036333333333,232.9,17.656,35.766
27660.472916666666,-23.17666333,95.10036333333333,235,17.511,35.76
27660.472916666666,-23.17666333,95.10036333333333,237,17.422,35.756
27660.472916666666,-23.17666333,95.10036333333333,239.1,17.382,35.752
27660.472916666666,-23.17666333,95.10036333333333,241.1,17.357,35.748
27660.472916666666,-23.17666333,95.10036333333333,243,17.173,35.745
27660.472916666666,-23.17666333,95.10036333333333,244.9,17.056,35.735
27660.472916666666,-23.17666333,95.10036333333333,247,16.985,35.728
27660.472916666666,-23.17666333,95.10036333333333,249,16.882,35.722
27660.472916666666,-23.17666333,95.10036333333333,251,16.804,35.712
27660.472916666666,-23.17666333,95.10036333333333,252.9,16.782,35.709
27660.472916666666,-23.17666333,95.10036333333333,255,16.763,35.707
27660.472916666666,-23.17666333,95.10036333333333,257,16.715,35.704
27660.472916666666,-23.17666333,95.10036333333333,259,16.618,35.697
27660.472916666666,-23.17666333,95.10036333333333,260.9,16.558,35.692
27660.472916666666,-23.17666333,95.10036333333333,263,16.542,35.692
27660.472916666666,-23.17666333,95.10036333333333,265.1,16.5,35.688
27660.472916666666,-23.17666333,95.10036333333333,267.1,16.386,35.683
27660.472916666666,-23.17666333,95.10036333333333,269,16.29,35.672
27660.472916666666,-23.17666333,95.10036333333333,271,16.211,35.665
27660.472916666666,-23.17666333,95.10036333333333,273,16.067,35.65
27660.472916666666,-23.17666333,95.10036333333333,275,15.963,35.634
27660.472916666666,-23.17666333,95.10036333333333,277,15.874,35.623
27660.472916666666,-23.17666333,95.10036333333333,279.1,15.81,35.616
27660.472916666666,-23.17666333,95.10036333333333,281,15.759,35.61
27660.472916666666,-23.17666333,95.10036333333333,283.1,15.664,35.602
27660.472916666666,-23.17666333,95.10036333333333,284.9,15.553,35.586
27660.472916666666,-23.17666333,95.10036333333333,287,15.526,35.58
27660.472916666666,-23.17666333,95.10036333333333,289,15.431,35.571
27660.472916666666,-23.17666333,95.10036333333333,290.8,15.377,35.562
27660.472916666666,-23.17666333,95.10036333333333,293,15.317,35.555
27660.472916666666,-23.17666333,95.10036333333333,295,15.229,35.543
27660.472916666666,-23.17666333,95.10036333333333,296.9,15.149,35.531
27660.472916666666,-23.17666333,95.10036333333333,299.2,15.01,35.517
27660.472916666666,-23.17666333,95.10036333333333,301,14.805,35.491
27660.472916666666,-23.17666333,95.10036333333333,303.1,14.729,35.478
27660.472916666666,-23.17666333,95.10036333333333,305,14.672,35.473
27660.472916666666,-23.17666333,95.10036333333333,306.9,14.608,35.461
27660.472916666666,-23.17666333,95.10036333333333,308.9,14.575,35.456
27660.472916666666,-23.17666333,95.10036333333333,311,14.511,35.448
27660.472916666666,-23.17666333,95.10036333333333,313,14.472,35.442
27660.472916666666,-23.17666333,95.10036333333333,314.9,14.435,35.437
27660.472916666666,-23.17666333,95.10036333333333,316.9,14.402,35.432
27660.472916666666,-23.17666333,95.10036333333333,319.1,14.36,35.426
